city,timestamp,temperature,season
New York,2010-09-25,17.713269055804638,autumn
New York,2010-09-26,10.248940513899115,autumn
New York,2010-09-27,25.14960146914274,autumn
New York,2010-09-28,6.88550683484122,autumn
New York,2010-09-29,10.941601626414275,autumn
New York,2010-09-30,20.366018025036446,autumn
New York,2010-10-01,17.149890993287585,autumn
New York,2010-10-02,11.071054029185778,autumn
New York,2010-10-03,14.855467683563406,autumn
New York,2010-10-04,16.89808092799496,autumn
New York,2010-10-05,15.073184757348205,autumn
New York,2010-10-06,21.0011040119019,autumn
New York,2010-10-07,12.643237947257461,autumn
New York,2010-10-08,24.41159872244723,autumn
New York,2010-10-09,9.094258208744797,autumn
New York,2010-10-10,19.147442248593016,autumn
New York,2010-10-11,14.091308551732313,autumn
New York,2010-10-12,16.76554399936921,autumn
New York,2010-10-13,15.61919568915375,autumn
New York,2010-10-14,21.260594970401765,autumn
New York,2010-10-15,11.722347246585063,autumn
New York,2010-10-16,5.608523216653465,autumn
New York,2010-10-17,15.76804438765509,autumn
New York,2010-10-18,11.224342177432062,autumn
New York,2010-10-19,17.94496680334803,autumn
New York,2010-10-20,8.775010152794055,autumn
New York,2010-10-21,10.230302415059127,autumn
New York,2010-10-22,8.285004247086835,autumn
New York,2010-10-23,22.681542559943832,autumn
New York,2010-10-24,17.09713871578907,autumn
New York,2010-10-25,13.72416929328189,autumn
New York,2010-10-26,13.55103366337315,autumn
New York,2010-10-27,11.951602290752318,autumn
New York,2010-10-28,17.783930873037534,autumn
New York,2010-10-29,19.464634784003636,autumn
New York,2010-10-30,16.210862092318244,autumn
New York,2010-10-31,3.170946566063641,autumn
New York,2010-11-01,22.223364899382496,autumn
New York,2010-11-02,21.594201793381202,autumn
New York,2010-11-03,8.690360280336815,autumn
New York,2010-11-04,14.754555570420985,autumn
New York,2010-11-05,18.674570600368767,autumn
New York,2010-11-06,16.16875762839483,autumn
New York,2010-11-07,17.077087655607947,autumn
New York,2010-11-08,14.077242727345588,autumn
New York,2010-11-09,15.836361561352383,autumn
New York,2010-11-10,15.300975606629267,autumn
New York,2010-11-11,22.55313720722875,autumn
New York,2010-11-12,23.089362404086497,autumn
New York,2010-11-13,20.085447939931022,autumn
New York,2010-11-14,14.886135326693646,autumn
New York,2010-11-15,9.959452086747072,autumn
New York,2010-11-16,21.23732246331969,autumn
New York,2010-11-17,17.25869402925473,autumn
New York,2010-11-18,12.028433172980769,autumn
New York,2010-11-19,15.547575309483136,autumn
New York,2010-11-20,16.921887269432585,autumn
New York,2010-11-21,17.451874383182126,autumn
New York,2010-11-22,12.877018131411564,autumn
New York,2010-11-23,9.415252762955085,autumn
New York,2010-11-24,11.420064871447401,autumn
New York,2010-11-25,3.6099743571791194,autumn
New York,2010-11-26,9.551623410973745,autumn
New York,2010-11-27,12.852684344096572,autumn
New York,2010-11-28,12.96368532539361,autumn
New York,2010-11-29,11.155206861219643,autumn
New York,2010-11-30,23.660963800891484,autumn
New York,2010-12-01,-6.990661706885696,winter
New York,2010-12-02,5.178692704810497,winter
New York,2010-12-03,-5.240168792948875,winter
New York,2010-12-04,-2.1413256170792976,winter
New York,2010-12-05,5.88123284998376,winter
New York,2010-12-06,-12.507980638606744,winter
New York,2010-12-07,-7.589929432083356,winter
New York,2010-12-08,-3.5292877519123222,winter
New York,2010-12-09,-0.8016674427948306,winter
New York,2010-12-10,-6.383364975504319,winter
New York,2010-12-11,-6.624161670940433,winter
New York,2010-12-12,-1.7255386918980373,winter
New York,2010-12-13,-2.227945083005118,winter
New York,2010-12-14,1.7597298232533847,winter
New York,2010-12-15,-7.59870582095489,winter
New York,2010-12-16,5.251874564566251,winter
New York,2010-12-17,1.1134118241459126,winter
New York,2010-12-18,-5.627912249389092,winter
New York,2010-12-19,3.381131456989894,winter
New York,2010-12-20,-2.2750926810754963,winter
New York,2010-12-21,4.453555135774066,winter
New York,2010-12-22,1.5834640744254493,winter
New York,2010-12-23,6.148885135543124,winter
New York,2010-12-24,-3.2105611603135924,winter
New York,2010-12-25,3.3021415159259786,winter
New York,2010-12-26,-4.103941225792417,winter
New York,2010-12-27,-7.501171822246757,winter
New York,2010-12-28,1.0309670811388114,winter
New York,2010-12-29,-3.7242468769202213,winter
New York,2010-12-30,-9.967676891809372,winter
New York,2010-12-31,-0.8787397103830769,winter
New York,2011-01-01,-6.22911161590895,winter
New York,2011-01-02,3.269939744083338,winter
New York,2011-01-03,0.7516904224966271,winter
New York,2011-01-04,-1.7696993526314595,winter
New York,2011-01-05,3.820823821905006,winter
New York,2011-01-06,5.470806747152852,winter
New York,2011-01-07,7.303469104071022,winter
New York,2011-01-08,-5.302820497752942,winter
New York,2011-01-09,-10.874830326062261,winter
New York,2011-01-10,4.410899513961405,winter
New York,2011-01-11,-3.3680020005145286,winter
New York,2011-01-12,-3.8107391458244884,winter
New York,2011-01-13,-0.9464172006065973,winter
New York,2011-01-14,-3.11188970572882,winter
New York,2011-01-15,1.16711914018167,winter
New York,2011-01-16,14.142559388282256,winter
New York,2011-01-17,0.9523340629280406,winter
New York,2011-01-18,-7.020892227789765,winter
New York,2011-01-19,2.8424187805067214,winter
New York,2011-01-20,-0.2146476686260001,winter
New York,2011-01-21,15.04860183264517,winter
New York,2011-01-22,-1.6659177620680627,winter
New York,2011-01-23,-11.370975202254595,winter
New York,2011-01-24,1.7296620749359504,winter
New York,2011-01-25,0.5889318925222293,winter
New York,2011-01-26,-4.450475139630878,winter
New York,2011-01-27,2.5570250107627968,winter
New York,2011-01-28,-0.014220954057840258,winter
New York,2011-01-29,-7.148515752604291,winter
New York,2011-01-30,-1.5910986965593577,winter
New York,2011-01-31,14.910362396239197,winter
New York,2011-02-01,-0.7102298551442512,winter
New York,2011-02-02,3.480192854068744,winter
New York,2011-02-03,3.0805828027528177,winter
New York,2011-02-04,-21.09779795869692,winter
New York,2011-02-05,6.764314675104313,winter
New York,2011-02-06,0.6122779454633407,winter
New York,2011-02-07,-0.8975264734381562,winter
New York,2011-02-08,-3.5371890137024344,winter
New York,2011-02-09,-2.0141099645063028,winter
New York,2011-02-10,-3.616714533354805,winter
New York,2011-02-11,-1.999399067262593,winter
New York,2011-02-12,-9.223838045678166,winter
New York,2011-02-13,5.253419611435022,winter
New York,2011-02-14,-0.6434323297380558,winter
New York,2011-02-15,-1.184999249300395,winter
New York,2011-02-16,6.557068678943993,winter
New York,2011-02-17,3.695136210046897,winter
New York,2011-02-18,6.466749248414203,winter
New York,2011-02-19,-5.454722978119352,winter
New York,2011-02-20,-4.372927692851639,winter
New York,2011-02-21,1.4771177943287204,winter
New York,2011-02-22,0.7857895020088267,winter
New York,2011-02-23,-7.1098758350230185,winter
New York,2011-02-24,6.277729276472956,winter
New York,2011-02-25,8.210058242225317,winter
New York,2011-02-26,8.025776903226737,winter
New York,2011-02-27,-2.38297289072557,winter
New York,2011-02-28,1.273957560650687,winter
New York,2011-03-01,2.2982501238051656,spring
New York,2011-03-02,11.154100674122168,spring
New York,2011-03-03,12.505422574441232,spring
New York,2011-03-04,4.841167698542167,spring
New York,2011-03-05,10.676010397528453,spring
New York,2011-03-06,9.514518697249118,spring
New York,2011-03-07,8.797363075978641,spring
New York,2011-03-08,7.214681733480839,spring
New York,2011-03-09,-1.0868624186946967,spring
New York,2011-03-10,14.84608640414494,spring
New York,2011-03-11,9.944989601173372,spring
New York,2011-03-12,14.142622947001529,spring
New York,2011-03-13,4.390589892372516,spring
New York,2011-03-14,5.794809443685044,spring
New York,2011-03-15,-6.278806414699524,spring
New York,2011-03-16,12.438206823403837,spring
New York,2011-03-17,16.57891826769275,spring
New York,2011-03-18,13.451196486194192,spring
New York,2011-03-19,9.612035575794359,spring
New York,2011-03-20,6.449698268870153,spring
New York,2011-03-21,19.559409845406616,spring
New York,2011-03-22,14.969378808694497,spring
New York,2011-03-23,11.056032236611598,spring
New York,2011-03-24,12.416190455126188,spring
New York,2011-03-25,11.524081876214794,spring
New York,2011-03-26,15.157526646089279,spring
New York,2011-03-27,13.71779423167017,spring
New York,2011-03-28,6.041728755827523,spring
New York,2011-03-29,8.496893990571678,spring
New York,2011-03-30,14.380714216500849,spring
New York,2011-03-31,12.098678875779514,spring
New York,2011-04-01,3.7217112480817267,spring
New York,2011-04-02,16.88922033062001,spring
New York,2011-04-03,10.291590643973196,spring
New York,2011-04-04,10.917960532132863,spring
New York,2011-04-05,14.127560781441197,spring
New York,2011-04-06,11.595559241677503,spring
New York,2011-04-07,8.243513434897642,spring
New York,2011-04-08,11.49107620801015,spring
New York,2011-04-09,3.337893870993093,spring
New York,2011-04-10,0.2982791023353393,spring
New York,2011-04-11,8.034601038942176,spring
New York,2011-04-12,10.83138398294944,spring
New York,2011-04-13,12.17771978100509,spring
New York,2011-04-14,6.097813787546526,spring
New York,2011-04-15,12.32033066286614,spring
New York,2011-04-16,10.671320879453239,spring
New York,2011-04-17,11.695095743299449,spring
New York,2011-04-18,13.286192372910726,spring
New York,2011-04-19,5.734196264238037,spring
New York,2011-04-20,18.660599320213734,spring
New York,2011-04-21,2.235728502461548,spring
New York,2011-04-22,11.23107669570648,spring
New York,2011-04-23,7.97281310022366,spring
New York,2011-04-24,15.568533055742634,spring
New York,2011-04-25,5.926235870465332,spring
New York,2011-04-26,8.111549962226643,spring
New York,2011-04-27,9.11572562252211,spring
New York,2011-04-28,13.963375446362914,spring
New York,2011-04-29,7.237612351090177,spring
New York,2011-04-30,14.927923568070387,spring
New York,2011-05-01,14.754654480312515,spring
New York,2011-05-02,10.010041926293248,spring
New York,2011-05-03,1.4612811445749454,spring
New York,2011-05-04,1.985169914006411,spring
New York,2011-05-05,2.70055057991366,spring
New York,2011-05-06,20.426296785754214,spring
New York,2011-05-07,15.098697683964291,spring
New York,2011-05-08,4.398614071263282,spring
New York,2011-05-09,12.500784279186831,spring
New York,2011-05-10,8.288546161103174,spring
New York,2011-05-11,10.53545257083411,spring
New York,2011-05-12,8.824958188843091,spring
New York,2011-05-13,13.203096132375995,spring
New York,2011-05-14,7.587246800472018,spring
New York,2011-05-15,5.622334172689229,spring
New York,2011-05-16,16.772031322531824,spring
New York,2011-05-17,11.655458095866281,spring
New York,2011-05-18,18.029248269939625,spring
New York,2011-05-19,11.234000292097548,spring
New York,2011-05-20,7.735723917021972,spring
New York,2011-05-21,10.012091034707563,spring
New York,2011-05-22,6.564606009299788,spring
New York,2011-05-23,3.4456131055907306,spring
New York,2011-05-24,11.285735601666177,spring
New York,2011-05-25,26.325285894830643,spring
New York,2011-05-26,14.277334539290717,spring
New York,2011-05-27,7.031446194591432,spring
New York,2011-05-28,9.16082947072027,spring
New York,2011-05-29,12.93225845768366,spring
New York,2011-05-30,13.579879694871806,spring
New York,2011-05-31,10.52980780967766,spring
New York,2011-06-01,25.777444653819256,summer
New York,2011-06-02,23.234611693728546,summer
New York,2011-06-03,33.41870641099735,summer
New York,2011-06-04,15.283800339877892,summer
New York,2011-06-05,23.630526281391496,summer
New York,2011-06-06,20.202266360095184,summer
New York,2011-06-07,20.480569867758,summer
New York,2011-06-08,31.22073019983143,summer
New York,2011-06-09,20.85640100826655,summer
New York,2011-06-10,17.96743776203146,summer
New York,2011-06-11,21.175925744246975,summer
New York,2011-06-12,25.79239073250848,summer
New York,2011-06-13,23.273579266487232,summer
New York,2011-06-14,36.27226455810226,summer
New York,2011-06-15,28.358365280293768,summer
New York,2011-06-16,22.25208513754508,summer
New York,2011-06-17,29.39868481490322,summer
New York,2011-06-18,23.863000705360548,summer
New York,2011-06-19,18.51253743562737,summer
New York,2011-06-20,22.928081658749,summer
New York,2011-06-21,24.032655058597616,summer
New York,2011-06-22,25.0838230309506,summer
New York,2011-06-23,24.870141111226488,summer
New York,2011-06-24,23.36149031950342,summer
New York,2011-06-25,20.812300595701164,summer
New York,2011-06-26,27.174210803113784,summer
New York,2011-06-27,36.092823932365974,summer
New York,2011-06-28,24.610128892869696,summer
New York,2011-06-29,30.70613401879869,summer
New York,2011-06-30,22.235514521069412,summer
New York,2011-07-01,23.954209646414217,summer
New York,2011-07-02,24.287260998049454,summer
New York,2011-07-03,27.944167107513522,summer
New York,2011-07-04,18.077841313367664,summer
New York,2011-07-05,32.26375299505831,summer
New York,2011-07-06,23.93619777657299,summer
New York,2011-07-07,25.344123661539292,summer
New York,2011-07-08,27.405203834539197,summer
New York,2011-07-09,28.307882637163775,summer
New York,2011-07-10,19.14742166846503,summer
New York,2011-07-11,20.627738174961507,summer
New York,2011-07-12,22.696112766126397,summer
New York,2011-07-13,30.791286561588453,summer
New York,2011-07-14,16.011288019210134,summer
New York,2011-07-15,17.969634404339637,summer
New York,2011-07-16,21.319307666561134,summer
New York,2011-07-17,32.460646324083015,summer
New York,2011-07-18,21.288860091757375,summer
New York,2011-07-19,14.183751565462646,summer
New York,2011-07-20,23.004919810881333,summer
New York,2011-07-21,16.7999641987582,summer
New York,2011-07-22,20.14335726618782,summer
New York,2011-07-23,28.78470977753946,summer
New York,2011-07-24,21.319469076629026,summer
New York,2011-07-25,17.1418014025951,summer
New York,2011-07-26,28.98161631384582,summer
New York,2011-07-27,24.07960537479139,summer
New York,2011-07-28,16.747368492507505,summer
New York,2011-07-29,26.771965159478803,summer
New York,2011-07-30,20.53013280559007,summer
New York,2011-07-31,21.447983786987887,summer
New York,2011-08-01,19.818963168708606,summer
New York,2011-08-02,26.61919261258072,summer
New York,2011-08-03,32.27006083198651,summer
New York,2011-08-04,23.349061382162645,summer
New York,2011-08-05,28.195302953600397,summer
New York,2011-08-06,28.21517961120088,summer
New York,2011-08-07,21.18919605286746,summer
New York,2011-08-08,27.534153217030166,summer
New York,2011-08-09,29.159231139443293,summer
New York,2011-08-10,27.555119294224614,summer
New York,2011-08-11,28.526856764219023,summer
New York,2011-08-12,16.530898124709267,summer
New York,2011-08-13,25.59596777626984,summer
New York,2011-08-14,30.25906290792376,summer
New York,2011-08-15,25.308606594505502,summer
New York,2011-08-16,22.211319028938007,summer
New York,2011-08-17,25.65532498269692,summer
New York,2011-08-18,29.331334590783353,summer
New York,2011-08-19,23.05115757362227,summer
New York,2011-08-20,19.752704328629378,summer
New York,2011-08-21,19.521600093072365,summer
New York,2011-08-22,15.355519965520786,summer
New York,2011-08-23,28.934074303380775,summer
New York,2011-08-24,25.434570400918194,summer
New York,2011-08-25,34.52010894947618,summer
New York,2011-08-26,22.74029854137097,summer
New York,2011-08-27,34.83894555729954,summer
New York,2011-08-28,23.17292358398418,summer
New York,2011-08-29,25.791645853315266,summer
New York,2011-08-30,29.92023337813791,summer
New York,2011-08-31,26.537138299287967,summer
New York,2011-09-01,17.62681809184425,autumn
New York,2011-09-02,16.95525549550971,autumn
New York,2011-09-03,14.598430688567396,autumn
New York,2011-09-04,12.982326524961302,autumn
New York,2011-09-05,24.3554888636405,autumn
New York,2011-09-06,22.331306769191595,autumn
New York,2011-09-07,6.441017908411187,autumn
New York,2011-09-08,17.09185628294554,autumn
New York,2011-09-09,14.048247776778112,autumn
New York,2011-09-10,5.100838458510966,autumn
New York,2011-09-11,20.76516341304548,autumn
New York,2011-09-12,22.658646932616392,autumn
New York,2011-09-13,13.132186907441591,autumn
New York,2011-09-14,22.645229551449944,autumn
New York,2011-09-15,17.61867601347182,autumn
New York,2011-09-16,14.798251590709693,autumn
New York,2011-09-17,5.553014318498951,autumn
New York,2011-09-18,20.516249698751032,autumn
New York,2011-09-19,14.759687925986961,autumn
New York,2011-09-20,10.862273213687121,autumn
New York,2011-09-21,22.095406649971974,autumn
New York,2011-09-22,11.20110949483157,autumn
New York,2011-09-23,21.592131656843225,autumn
New York,2011-09-24,6.132407590574406,autumn
New York,2011-09-25,13.502778984552345,autumn
New York,2011-09-26,14.207375937854316,autumn
New York,2011-09-27,16.140221233328287,autumn
New York,2011-09-28,18.652264559976068,autumn
New York,2011-09-29,11.035256927182441,autumn
New York,2011-09-30,18.479194679900157,autumn
New York,2011-10-01,20.675832014833396,autumn
New York,2011-10-02,11.97750451176909,autumn
New York,2011-10-03,11.779382211795019,autumn
New York,2011-10-04,18.25916484703142,autumn
New York,2011-10-05,17.13240701689022,autumn
New York,2011-10-06,12.136603638798418,autumn
New York,2011-10-07,15.392751345424728,autumn
New York,2011-10-08,10.826362443980047,autumn
New York,2011-10-09,5.470472407104127,autumn
New York,2011-10-10,18.71429245279995,autumn
New York,2011-10-11,19.922618017382455,autumn
New York,2011-10-12,10.641579681644426,autumn
New York,2011-10-13,18.330137358782675,autumn
